page,published_date,price,area,price_per_m2,bedroom,wc,location,home_type,legal_status,furniture
152,07/10/2025,9.7,155.0,62.58,4,3,"Cầu Giấy, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
152,07/10/2025,5.0,70.0,71.43,2,1,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
152,07/10/2025,35.0,79.0,443.04,6,10,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
152,07/10/2025,8.2,98.0,83.67,2,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
152,07/10/2025,4.84,242.0,20.0,N/A,N/A,"Mê Linh, Hà Nội",đất nền dự án,N/A,N/A
152,07/10/2025,7.48,118.8,63.0,N/A,N/A,"Mê Linh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
152,07/10/2025,11.97,76.8,155.83,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
152,07/10/2025,5.15,64.0,80.47,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,N/A,Đầy đủ
152,07/10/2025,N/A,75.0,N/A,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,N/A,N/A
152,07/10/2025,9.3,48.0,193.75,4,3,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
152,07/10/2025,5.0,65.0,76.92,2,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
152,07/10/2025,10.9,72.0,151.39,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
152,07/10/2025,6.0,75.0,80.0,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,N/A,Full nội thất.
152,07/10/2025,4.75,63.0,75.4,2,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,8.2,98.0,83.67,2,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,4.84,242.0,20.0,N/A,N/A,"Mê Linh, Hà Nội",đất nền dự án,N/A,N/A
153,07/10/2025,7.48,118.8,63.0,N/A,N/A,"Mê Linh, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
153,07/10/2025,11.97,76.8,155.83,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
153,07/10/2025,5.15,64.0,80.47,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,N/A,Đầy đủ
153,07/10/2025,N/A,75.0,N/A,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,N/A,N/A
153,07/10/2025,9.3,48.0,193.75,4,3,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,5.0,65.0,76.92,2,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,10.9,72.0,151.39,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
153,07/10/2025,6.0,75.0,80.0,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,N/A,Full nội thất.
153,07/10/2025,4.75,63.0,75.4,2,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,8.88,65.0,136.62,N/A,N/A,"Long Biên, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
153,07/10/2025,8.8,110.0,80.0,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
153,07/10/2025,9.0,45.0,200.0,4,3,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,6.4,74.0,86.49,2,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng.,"Đầy đủ + Nội thất đầy đủ, sẵn sàng cho cuộc sống mới."
153,07/10/2025,36.0,77.0,467.53,N/A,N/A,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,8.4,38.0,221.05,4,5,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
153,07/10/2025,4.25,70.0,60.71,2,2,"Hà Đông, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
153,07/10/2025,55.0,183.0,300.55,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,N/A,N/A
153,07/10/2025,65.6,205.0,320.0,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
154,07/10/2025,8.8,110.0,80.0,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
154,07/10/2025,9.0,45.0,200.0,4,3,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
154,07/10/2025,6.4,74.0,86.49,2,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng.,"Đầy đủ + Nội thất đầy đủ, sẵn sàng cho cuộc sống mới."
154,07/10/2025,36.0,77.0,467.53,N/A,N/A,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
154,07/10/2025,8.4,38.0,221.05,4,5,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
154,07/10/2025,4.25,70.0,60.71,2,2,"Hà Đông, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
154,07/10/2025,55.0,183.0,300.55,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,N/A,N/A
154,07/10/2025,65.6,205.0,320.0,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
154,07/10/2025,12.5,40.0,312.5,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ.,N/A
154,07/10/2025,28.0,93.0,301.08,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,N/A,N/A
154,07/10/2025,33.0,86.0,383.72,6,7,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
154,07/10/2025,8.45,40.0,211.25,4,4,"Thanh Trì, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
154,07/10/2025,N/A,100.0,N/A,N/A,N/A,"Quốc Oai, Hà Nội",đất,Sổ đỏ.,N/A
154,07/10/2025,13.0,120.0,108.33,6,4,"Thanh Trì, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
154,07/10/2025,23.0,73.0,315.07,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,N/A,N/A
154,07/10/2025,3.65,55.0,66.36,1,1,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Để lại toàn bộ nội thất xịn sò.
154,07/10/2025,17.6,80.0,220.0,N/A,N/A,"Hoàng Mai, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
154,07/10/2025,18.8,60.0,313.33,6,5,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
154,07/10/2025,21.8,61.0,357.38,N/A,N/A,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
154,07/10/2025,13.0,88.0,147.73,2,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
155,07/10/2025,8.45,40.0,211.25,4,4,"Thanh Trì, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
155,07/10/2025,N/A,100.0,N/A,N/A,N/A,"Quốc Oai, Hà Nội",đất,Sổ đỏ.,N/A
155,07/10/2025,13.0,120.0,108.33,6,4,"Thanh Trì, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
155,07/10/2025,23.0,73.0,315.07,N/A,N/A,"Long Biên, Hà Nội",nhà mặt phố,N/A,N/A
155,07/10/2025,3.65,55.0,66.36,1,1,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Để lại toàn bộ nội thất xịn sò.
155,07/10/2025,17.6,80.0,220.0,N/A,N/A,"Hoàng Mai, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
155,07/10/2025,18.8,60.0,313.33,6,5,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
155,07/10/2025,21.8,61.0,357.38,N/A,N/A,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
155,07/10/2025,13.0,88.0,147.73,2,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
155,07/10/2025,4.47,357.8,12.5,N/A,N/A,"Quốc Oai, Hà Nội",đất,Sổ đỏ/ Sổ hồng.,N/A
155,07/10/2025,8.2,38.0,215.79,4,5,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
155,07/10/2025,65.0,230.0,282.61,5,N/A,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
155,07/10/2025,5.2,75.1,69.24,2,2,"Gia Lâm, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Liền tường cao cấp
155,07/10/2025,14.5,38.0,381.58,5,4,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
155,07/10/2025,4.18,30.0,139.33,3,3,"Long Biên, Hà Nội",nhà riêng,N/A,N/A
155,07/10/2025,17.0,40.0,425.0,8,4,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
155,07/10/2025,8.0,38.0,210.53,3,3,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
155,07/10/2025,9.0,48.0,187.5,4,5,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
155,07/10/2025,17.5,45.0,388.89,3,3,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
155,07/10/2025,3.2,100.0,32.0,N/A,N/A,"Sóc Sơn, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
156,07/10/2025,14.5,38.0,381.58,5,4,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,4.18,30.0,139.33,3,3,"Long Biên, Hà Nội",nhà riêng,N/A,N/A
156,07/10/2025,17.0,40.0,425.0,8,4,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,8.0,38.0,210.53,3,3,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,9.0,48.0,187.5,4,5,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
156,07/10/2025,17.5,45.0,388.89,3,3,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,3.2,100.0,32.0,N/A,N/A,"Sóc Sơn, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
156,07/10/2025,60.0,156.0,384.62,36,36,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,18.0,168.0,107.14,3,2,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,29.9,115.0,260.0,20,20,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,18.0,110.0,163.64,3,2,"Ba Đình, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,13.0,112.0,116.07,3,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,14.0,120.0,116.67,3,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,11.5,94.0,122.34,2,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,18.9,79.5,237.74,19,19,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,15.0,137.0,109.49,3,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
156,07/10/2025,5.8,52.3,110.9,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
156,07/10/2025,29.4,100.0,294.0,7,7,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
156,07/10/2025,N/A,48.0,N/A,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
156,07/10/2025,9.2,46.0,200.0,4,3,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,18.0,110.0,163.64,3,2,"Ba Đình, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,13.0,112.0,116.07,3,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,14.0,120.0,116.67,3,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,11.5,94.0,122.34,2,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,18.9,79.5,237.74,19,19,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,15.0,137.0,109.49,3,2,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,5.8,52.3,110.9,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
157,07/10/2025,29.4,100.0,294.0,7,7,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
157,07/10/2025,N/A,48.0,N/A,N/A,N/A,"Hoài Đức, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
157,07/10/2025,9.2,46.0,200.0,4,3,"Nam Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,N/A,58.0,N/A,3,2,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
157,07/10/2025,45.0,49.0,918.37,4,4,"Hoàn Kiếm, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
157,07/10/2025,40.5,160.0,253.12,4,6,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,6.85,32.0,214.06,1,1,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
157,07/10/2025,18.5,90.0,205.56,4,5,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
157,07/10/2025,12.8,38.0,336.84,3,5,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,35.0,110.0,318.18,2,2,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
157,07/10/2025,18.5,84.0,220.24,4,4,"Đông Anh, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
157,07/10/2025,1.85,50.0,37.0,N/A,N/A,"Sơn Tây, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
158,07/10/2025,6.85,32.0,214.06,1,1,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,N/A
158,07/10/2025,18.5,90.0,205.56,4,5,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
158,07/10/2025,12.8,38.0,336.84,3,5,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,35.0,110.0,318.18,2,2,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,18.5,84.0,220.24,4,4,"Đông Anh, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
158,07/10/2025,1.85,50.0,37.0,N/A,N/A,"Sơn Tây, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
158,07/10/2025,7.85,106.0,74.06,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,4.9,41.0,119.51,4,4,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
158,07/10/2025,14.9,75.0,198.67,20,20,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,29.0,88.0,329.54,6,6,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,58.0,190.0,305.26,4,2,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,"Nội thất sang trọng, cầu thang, sàn ốp toàn gỗ thịt tự nhiên."
158,07/10/2025,26.8,166.0,161.45,3,2,"Cầu Giấy, Hà Nội",căn hộ chung cư,N/A,"Nội thất đầy đủ như điều hòa, giường, tủ lạnh, mang đến tiện nghi cho cuộc sống hàng ngày."
158,07/10/2025,N/A,50.0,N/A,6,5,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,45.0,330.0,136.36,4,6,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng.,Nội thất xịn sò.
158,07/10/2025,8.6,90.0,95.56,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,60.8,180.0,337.78,N/A,N/A,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
158,07/10/2025,85.0,720.0,118.06,5,5,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
158,07/10/2025,8.35,100.0,83.5,3,2,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
158,07/10/2025,15.5,142.0,109.16,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
159,07/10/2025,18.5,84.0,220.24,4,4,"Đông Anh, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
159,07/10/2025,1.85,50.0,37.0,N/A,N/A,"Sơn Tây, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
159,07/10/2025,7.85,106.0,74.06,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,4.9,41.0,119.51,4,4,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
159,07/10/2025,14.9,75.0,198.67,20,20,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,29.0,88.0,329.54,6,6,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,58.0,190.0,305.26,4,2,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,"Nội thất sang trọng, cầu thang, sàn ốp toàn gỗ thịt tự nhiên."
159,07/10/2025,26.8,166.0,161.45,3,2,"Cầu Giấy, Hà Nội",căn hộ chung cư,N/A,"Nội thất đầy đủ như điều hòa, giường, tủ lạnh, mang đến tiện nghi cho cuộc sống hàng ngày."
159,07/10/2025,N/A,50.0,N/A,6,5,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,45.0,330.0,136.36,4,6,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng.,Nội thất xịn sò.
159,07/10/2025,8.6,90.0,95.56,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,60.8,180.0,337.78,N/A,N/A,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
159,07/10/2025,85.0,720.0,118.06,5,5,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
159,07/10/2025,8.35,100.0,83.5,3,2,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,15.5,142.0,109.16,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
159,07/10/2025,35.0,145.0,241.38,3,N/A,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng.,N/A
159,07/10/2025,8.6,76.6,112.27,2,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,N/A,100.0,N/A,4,6,"Long Biên, Hà Nội","shophouse, nhà phố thương mại",Sổ đỏ/ Sổ hồng.,Không nội thất.
159,07/10/2025,13.7,168.0,81.55,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
159,07/10/2025,20.5,45.0,455.56,4,6,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,12.8,38.0,336.84,3,5,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,35.0,110.0,318.18,2,2,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,18.5,84.0,220.24,4,4,"Đông Anh, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
160,07/10/2025,1.85,50.0,37.0,N/A,N/A,"Sơn Tây, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
160,07/10/2025,7.85,106.0,74.06,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,4.9,41.0,119.51,4,4,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
160,07/10/2025,14.9,75.0,198.67,20,20,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,29.0,88.0,329.54,6,6,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,58.0,190.0,305.26,4,2,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,"Nội thất sang trọng, cầu thang, sàn ốp toàn gỗ thịt tự nhiên."
160,07/10/2025,26.8,166.0,161.45,3,2,"Cầu Giấy, Hà Nội",căn hộ chung cư,N/A,"Nội thất đầy đủ như điều hòa, giường, tủ lạnh, mang đến tiện nghi cho cuộc sống hàng ngày."
160,07/10/2025,N/A,50.0,N/A,6,5,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,45.0,330.0,136.36,4,6,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng.,Nội thất xịn sò.
160,07/10/2025,8.6,90.0,95.56,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,60.8,180.0,337.78,N/A,N/A,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
160,07/10/2025,85.0,720.0,118.06,5,5,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
160,07/10/2025,8.35,100.0,83.5,3,2,"Bắc Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
160,07/10/2025,15.5,142.0,109.16,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
160,07/10/2025,35.0,145.0,241.38,3,N/A,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng.,N/A
160,07/10/2025,8.6,76.6,112.27,2,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
161,07/10/2025,35.0,110.0,318.18,2,2,"Long Biên, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
161,07/10/2025,18.5,84.0,220.24,4,4,"Đông Anh, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,N/A
161,07/10/2025,1.85,50.0,37.0,N/A,N/A,"Sơn Tây, Hà Nội",đất,Sổ đỏ/ Sổ hồng,N/A
161,07/10/2025,7.85,106.0,74.06,3,2,"Nam Từ Liêm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
161,07/10/2025,4.9,41.0,119.51,4,4,"Hoài Đức, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
161,07/10/2025,14.9,75.0,198.67,20,20,"Đống Đa, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
161,07/10/2025,29.0,88.0,329.54,6,6,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
161,07/10/2025,58.0,190.0,305.26,4,2,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,"Nội thất sang trọng, cầu thang, sàn ốp toàn gỗ thịt tự nhiên."
161,07/10/2025,26.8,166.0,161.45,3,2,"Cầu Giấy, Hà Nội",căn hộ chung cư,N/A,"Nội thất đầy đủ như điều hòa, giường, tủ lạnh, mang đến tiện nghi cho cuộc sống hàng ngày."
161,07/10/2025,N/A,50.0,N/A,6,5,"Long Biên, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
161,07/10/2025,45.0,330.0,136.36,4,6,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng.,Nội thất xịn sò.
161,07/10/2025,8.6,90.0,95.56,3,2,"Tây Hồ, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
161,07/10/2025,60.8,180.0,337.78,N/A,N/A,"Long Biên, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,N/A
